"Station","Latitude","Longitude"
"087017","-37.4677"," 144.3075"
"088015","-37.3049"," 143.7776"
"078010","-36.4644"," 142.0327"
"063226","-33.4769"," 150.1303"
"088043","-37.0560"," 143.7320"
"021045","-33.5407"," 138.2244"
"054029","-29.5416"," 150.5754"
"009500","-35.0289"," 117.8808"
"088001","-37.1916"," 145.7116"
"009515","-33.6611"," 115.3456"
"021013","-33.1854"," 138.4729"
"018019","-34.3856"," 135.4698"
"008050","-28.7769"," 114.6050"
"075026","-34.4420"," 145.5612"
"075018","-34.2175"," 144.4661"
"021027","-33.2036"," 138.6059"
"022807","-35.6560"," 137.6377"
"026018","-37.5872"," 140.3426"
"010111","-31.6508"," 116.6586"
"019005","-32.8247"," 138.6907"
"035069","-24.8819"," 146.2564"
"010125","-31.5517"," 116.4703"
"019052","-33.0338"," 138.2686"
"058012","-29.4325"," 153.3632"
"016055","-32.3792"," 135.5247"
"023026","-34.8324"," 138.6125"
"069036","-36.0876"," 150.0510"
"011003","-31.6797"," 128.8958"
"055023","-30.9841"," 150.2540"
"049049","-33.7272"," 144.0175"
"021031","-33.1851"," 138.3001"
"047019","-32.3937"," 142.4173"
"023314","-34.1579"," 138.7452"
"075012","-35.4201"," 144.6002"
"087006","-37.6018"," 144.2295"
"017054","-31.1278"," 138.9618"
"026012","-36.8309"," 139.8526"
"087043","-37.8197"," 144.1492"
"069018","-35.9093"," 150.1532"
"023737","-34.7735"," 139.0501"
"019001","-33.0524"," 138.4277"
"017014","-31.0939"," 138.6786"
"095003","-42.7097"," 146.8983"
"062009","-31.9963"," 149.9856"
"021020","-33.3590"," 138.3930"
"021044","-34.1848"," 138.1478"
"087036","-37.4155"," 144.5569"
"041095","-28.6617"," 151.9339"
"048015","-29.9614"," 146.8651"
"056029","-29.4558"," 151.4791"
"049063","-33.0520"," 144.1444"
"022011","-34.0672"," 137.5925"
"023315","-34.0841"," 138.7818"
"072042","-35.2765"," 147.7362"
"085096","-39.1297"," 146.4244"
"094010","-43.4892"," 147.1453"
"032004","-18.2544"," 146.0192"
"099001","-39.4764"," 147.3153"
"033062","-20.0997"," 146.8892"
"039085","-24.7297"," 153.2083"
"074110","-35.3305"," 146.2652"
"023023","-34.7674"," 138.6434"
"040093","-26.1831"," 152.6414"
"040126","-25.5132"," 152.7152"
"068045","-34.5444"," 150.3768"
"062021","-32.5956"," 149.5956"
"061051","-31.7678"," 150.8418"
"033054","-21.6889"," 148.6881"
"070072","-35.3552"," 149.2292"
"035070","-25.6408"," 149.7958"
"056032","-29.0479"," 152.0172"
"040043","-27.0314"," 153.4661"
"069015","-37.0750"," 149.9140"
"022022","-34.1447"," 138.0146"
"019032","-32.7335"," 138.6135"
"023318","-34.5071"," 138.9637"
"075071","-35.2118"," 144.8159"
"067015","-33.9696"," 150.7250"
"023710","-35.1112"," 138.6205"
"088020","-37.3432"," 144.1575"
"023741","-35.4519"," 138.3227"
"023742","-35.5299"," 138.6896"
"063043","-33.5347"," 150.6337"
"021001","-34.0260"," 138.6846"
"035065","-24.1230"," 148.0856"
"024518","-35.6902"," 139.3375"
"022020","-33.9282"," 137.6399"
"061014","-32.6385"," 151.4173"
"090015","-38.8556"," 143.5128"
"061055","-32.9184"," 151.7985"
"056028","-30.7338"," 151.5105"
"023753","-35.2705"," 138.5591"
"023707","-35.0096"," 138.7568"
"023718","-35.4984"," 138.7657"
"023307","-34.3412"," 138.9155"
"019024","-32.8274"," 138.1892"
"023733","-35.0732"," 138.8466"
"023747","-35.2560"," 138.8901"
"022018","-34.9906"," 137.3995"
"021010","-33.7460"," 138.5625"
"079028","-36.6722"," 142.2991"
"026026","-37.1628"," 139.7560"
"080015","-36.1647"," 144.7642"
"084016","-37.5679"," 149.9158"
"023721","-35.0593"," 138.5663"
"082001","-36.3702"," 146.7132"
"074128","-35.5283"," 144.9651"
"088029","-36.9589"," 144.7010"
"066062","-33.8607"," 151.2050"
"087046","-37.6719"," 143.9400"
"086131","-37.5552"," 145.1259"
"082000","-36.1135"," 146.6841"
"094030","-42.8667"," 147.3322"
"023000","-34.9257"," 138.5832"
"091040","-41.2470"," 145.7730"
"053041","-28.8695"," 150.0894"
"094091","-42.8586"," 147.4953"
"094270","-43.0889"," 147.7275"
"094269","-43.1417"," 147.0138"
"094271","-42.8086"," 147.3464"
"091368","-40.7644"," 145.2873"
"064055","-31.2793"," 149.3060"
"097030","-41.1967"," 144.7222"
"007209","-24.1994"," 116.4814"
"019121","-31.7671"," 138.9987"
"021136","-33.6722"," 138.9847"
"019119","-32.9392"," 138.2088"
"070358","-34.8225"," 148.9080"
"009273","-33.2722"," 115.7167"
"070356","-36.2718"," 148.9700"
"031219","-16.2122"," 145.4042"
"018224","-32.5013"," 137.7372"
"039269","-24.4864"," 150.5728"
"035121","-22.9619"," 147.8037"
"018221","-33.0972"," 137.4870"
"087182","-37.4772"," 144.5667"
"048178","-29.2383"," 144.5697"
"109515","-34.6468"," 117.9080"
"091353","-40.9506"," 144.8858"
"046133","-29.9131"," 143.8047"
"018218","-32.1133"," 133.2045"
"048190","-29.3529"," 147.4012"
"085306","-37.6278"," 146.6222"
"069153","-36.9784"," 149.8027"
"020051","-32.3284"," 139.3449"
"019118","-32.9559"," 138.9445"
"048205","-30.4065"," 145.4997"
"070354","-35.3307"," 149.5212"
"094240","-43.0833"," 147.7922"
"017139","-30.2883"," 138.3525"
"040982","-25.3967"," 152.9139"
"014206","-12.7271"," 130.9475"
"094233","-42.6919"," 147.2631"
"040962","-27.6053"," 152.8244"
"018213","-33.7412"," 135.0804"
"048165","-29.6350"," 147.6781"
"049132","-33.1898"," 145.3067"
"092134","-41.1256"," 147.8617"
"018209","-33.8189"," 135.4857"
"094234","-42.7214"," 147.5422"
"065112","-33.4818"," 148.2608"
"061408","-32.1791"," 150.5795"
"089111","-37.5174"," 143.7791"
"024551","-35.1093"," 139.0806"
"040960","-27.3247"," 152.9031"
"064054","-31.7914"," 149.6705"
"065113","-33.3941"," 147.9727"
"012117","-31.2186"," 121.6181"
"012140","-33.3619"," 121.0614"
"084148","-37.8385"," 147.8312"
"010789","-34.4003"," 118.1033"
"095077","-42.6894"," 146.7122"
"012141","-30.0242"," 119.2800"
"043056","-26.7600"," 148.9919"
"065099","-32.3778"," 148.8741"
"091340","-41.3592"," 147.0100"
"075017","-33.1700"," 146.6420"
"061399","-31.9333"," 151.2597"
"025558","-35.4693"," 139.9453"
"058218","-29.6297"," 152.8636"
"014055","-13.4810"," 131.1172"
"036094","-24.4464"," 144.1094"
"094223","-42.9700"," 147.3303"
"005095","-22.9367"," 116.9731"
"088107","-37.2938"," 144.9601"
"014048","-12.2242"," 131.0918"
"063114","-33.3439"," 149.1617"
"007104","-23.9958"," 117.5225"
"056064","-28.6415"," 152.2518"
"069068","-36.6032"," 149.9985"
"095075","-42.6794"," 146.7778"
"093058","-42.2597"," 147.4336"
"061041","-33.0955"," 151.5506"
"055304","-31.0194"," 149.9066"
"026104","-36.8465"," 140.5592"
"069047","-36.3630"," 149.4909"
"043071","-26.4708"," 148.9747"
"023889","-35.6094"," 138.5611"
"055220","-30.9585"," 150.1505"
"200375","-31.5526"," 159.0786"
"095074","-42.7400"," 147.0500"
"076017","-35.1945"," 143.0400"
"076018","-35.1136"," 142.9194"
"055303","-30.8098"," 150.7524"
"026102","-37.8221"," 140.7593"
"042072","-28.6044"," 148.8558"
"072017","-35.5595"," 147.7309"
"044143","-28.0781"," 147.3981"
"049061","-32.3884"," 144.7456"
"044219","-27.7869"," 147.3939"
"043041","-28.1436"," 148.7089"
"046045","-29.4378"," 142.4629"
"043045","-28.0944"," 148.9731"
"017131","-29.9062"," 139.7345"
"039346","-25.6950"," 151.3325"
"032019","-17.7212"," 145.9221"
"091304","-41.1144"," 145.8588"
"037009","-22.3736"," 141.2853"
"039343","-25.5378"," 151.3200"
"017127","-28.4809"," 135.9211"
"200374","-29.0567"," 167.9643"
"066204","-34.0009"," 151.0738"
"031018","-17.6658"," 145.4358"
"007300","-24.1847"," 119.7175"
"035015","-25.4025"," 149.1044"
"074263","-35.6259"," 146.8343"
"040329","-27.4200"," 152.4506"
"041543","-28.0719"," 151.1861"
"074259","-34.7098"," 147.4545"
"062104","-32.5758"," 149.6790"
"027064","-13.1325"," 142.7872"
"044210","-28.4264"," 145.7350"
"023121","-35.0002"," 138.5171"
"092113","-41.4136"," 148.2744"
"013038","-25.7069"," 120.3478"
"043037","-26.2094"," 149.0894"
"094196","-42.9125"," 147.2753"
"060142","-31.3997"," 151.4995"
"041528","-27.0482"," 151.6321"
"041527","-27.1267"," 151.4925"
"048240","-29.7443"," 147.7704"
"009958","-34.6625"," 117.8394"
"063270","-33.6156"," 150.1682"
"035271","-25.7968"," 149.5457"
"056241","-29.6808"," 151.6253"
"070336","-36.5971"," 149.2974"
"087173","-37.2940"," 144.7066"
"085295","-38.5586"," 146.0648"
"041486","-26.9575"," 150.8633"
"040850","-26.7150"," 152.8719"
"066190","-34.0117"," 150.8647"
"012308","-33.3356"," 122.0697"
"014266","-12.4120"," 130.9668"
"046124","-29.8718"," 142.4340"
"056236","-31.0109"," 151.6246"
"040808","-27.2641"," 152.1959"
"098025","-39.6131"," 143.9689"
"058197","-28.2678"," 153.2396"
"014246","-12.3784"," 130.9057"
"024577","-35.7344"," 139.2675"
"031180","-16.5319"," 145.1325"
"022839","-35.9609"," 137.0910"
"040774","-27.1038"," 152.9461"
"033260","-23.1600"," 150.9600"
"017115","-29.1266"," 140.9018"
"018189","-33.7516"," 135.1863"
"057121","-28.9759"," 152.7101"
"029152","-18.7029"," 138.4852"
"016086","-31.7646"," 135.6494"
"055319","-30.6126"," 150.5862"
"009875","-34.5692"," 117.6217"
"070344","-34.9832"," 149.0142"
"086358","-37.8588"," 145.6529"
"026111","-37.9229"," 140.4220"
"030149","-21.0442"," 144.0992"
"040542","-27.7866"," 153.0153"
"055331","-30.7299"," 150.5784"
"012291","-33.4578"," 120.9150"
"094163","-43.0158"," 147.3280"
"094161","-42.9683"," 147.5081"
"010888","-32.8125"," 116.6931"
"023915","-34.7539"," 138.7191"
"044190","-25.4697"," 146.8431"
"040715","-27.6473"," 153.1718"
"023839","-35.0213"," 138.6097"
"009897","-33.8539"," 123.0074"
"200825","-29.0360"," 167.9708"
"023093","-34.9726"," 138.5790"
"040686","-26.1842"," 152.8208"
"060127","-31.5022"," 151.3428"
"029136","-21.3661"," 140.4986"
"059118","-30.2525"," 152.4619"
"041456","-28.0621"," 152.3675"
"060112","-32.0525"," 151.9147"
"012280","-27.7036"," 121.6131"
"037106","-21.8831"," 139.9728"
"043090","-27.9067"," 148.6514"
"038062","-24.6947"," 143.1275"
"094149","-42.8975"," 147.8667"
"057102","-30.4489"," 152.3133"
"027050","-11.7508"," 142.5822"
"059113","-30.3097"," 152.7635"
"032119","-17.6557"," 145.9564"
"087161","-37.6292"," 144.5026"
"009927","-33.6028"," 116.0128"
"087160","-38.3404"," 144.3102"
"040606","-28.1056"," 153.3286"
"040672","-27.5486"," 152.0236"
"009924","-34.2489"," 116.4969"
"031140","-17.2702"," 145.9000"
"031141","-17.2639"," 145.8536"
"059110","-30.6688"," 152.7638"
"018182","-31.9661"," 133.3316"
"018184","-33.6125"," 136.3722"
"059107","-30.5660"," 152.6528"
"009906","-34.1378"," 116.2333"
"017113","-31.0086"," 138.2294"
"039241","-23.7583"," 151.3097"
"079087","-36.7831"," 143.1812"
"019103","-32.6682"," 138.1576"
"039257","-23.9719"," 150.2722"
"033188","-22.0336"," 149.4875"
"034044","-21.0767"," 146.5133"
"084125","-37.3811"," 147.1067"
"084122","-37.4772"," 149.6386"
"032099","-18.9942"," 146.0186"
"009899","-34.8883"," 118.0789"
"031147","-14.6683"," 145.4467"
"032101","-18.9558"," 146.2886"
"033170","-22.3614"," 149.3747"
"061315","-32.1627"," 151.1577"
"092088","-42.6508"," 147.9006"
"034051","-20.5658"," 146.3819"
"061322","-33.0025"," 151.5794"
"031125","-17.3439"," 145.5028"
"069112","-36.4645"," 149.8224"
"007181","-22.9789"," 120.0100"
"062084","-32.5007"," 149.7134"
"053094","-30.3483"," 149.1333"
"085227","-38.5215"," 146.2041"
"070255","-35.2281"," 149.1450"
"059100","-30.4345"," 152.6754"
"061300","-31.9223"," 150.7984"
"040480","-27.2883"," 152.1239"
"039200","-23.1111"," 149.9142"
"097061","-42.7411"," 145.9825"
"050117","-32.8952"," 148.2811"
"074268","-34.1932"," 146.9278"
"061294","-33.4666"," 151.4123"
"088130","-37.4234"," 145.7085"
"072098","-35.3448"," 148.3837"
"049105","-32.5187"," 146.2819"
"040449","-27.5572"," 152.2308"
"061298","-32.8095"," 151.2831"
"013024","-26.5172"," 122.8075"
"070232","-35.2451"," 149.2613"
"070233","-35.2189"," 149.2754"
"009904","-34.5967"," 116.1072"
"044138","-26.3567"," 147.4050"
"068190","-34.7371"," 150.6236"
"084107","-37.0826"," 148.2791"
"022033","-34.4724"," 137.8850"
"060090","-31.3422"," 152.3410"
"017097","-31.0887"," 138.7414"
"018172","-32.9210"," 135.9996"
"082103","-36.0243"," 147.5475"
"054128","-29.8866"," 150.8951"
"005061","-20.7278"," 116.7483"
"024031","-34.1700"," 139.8170"
"066142","-33.6761"," 151.1818"
"035241","-23.6525"," 148.0744"
"010823","-32.2344"," 117.6444"
"043061","-25.9847"," 148.5567"
"010264","-30.1547"," 117.8214"
"025036","-35.1527"," 140.2881"
"035143","-24.0569"," 145.9083"
"007165","-24.9483"," 118.7147"
"018164","-33.6993"," 135.9238"
"021102","-33.3500"," 138.1020"
"032064","-19.0074"," 146.2057"
"021108","-33.4579"," 137.9839"
"023355","-34.2070"," 138.7886"
"023812","-34.9392"," 139.0697"
"025042","-35.2440"," 139.8261"
"024554","-35.1978"," 139.5871"
"055279","-31.0938"," 150.7382"
"025546","-35.9899"," 139.9685"
"024029","-34.2159"," 140.1860"
